numero,nif,nome,tipo_entidade,deporte,web_modalidades,nome_especialidade,enderezo,direcion,codigo_postal,codigo_provincia,provincia,wikidata_provincias,codigo_concello,concello,wikidata_concellos,telefono1,telefono2,web,data_alta
C-11686,,CORUÑA EFFORT,CLUB DEPORTIVO,gymnastics,http://www.wikidata.org/entity/Q43450,,"VILLA DE CEE, Nº 11, 4º C",VILLA DE CEE,,15,A Coruña Province,http://www.wikidata.org/entity/Q82119,15030,A Coruña,http://www.wikidata.org/entity/Q8757,622100305,622100305,,2013-09-16
C-11689,,CLUB CANCODRILO SKATE,CLUB DEPORTIVO,surfing,http://www.wikidata.org/entity/Q159992,,"RÚA MATIAS LÓPEZ, 119-1º B",RÚA MATIAS LÓPEZ,,27,Lugo Province,http://www.wikidata.org/entity/Q95027,27057,Sarria,http://www.wikidata.org/entity/Q174833,693729229,,,2013-09-16
,,,,skating,http://www.wikidata.org/entity/Q14300548,,,,,,,,,,,,,,
,,,,mountaineering,http://www.wikidata.org/entity/Q36908,,,,,,,,,,,,,,
,,,,DEPORTES DE INVERNO,http://www.wikidata.org/entity/Q204686,,,,,,,,,,,,,,
,,,,CICLISMO,http://www.wikidata.org/entity/Q2215841,,,,,,,,,,,,,,
C-11687,,CLUB ARQUEIROS DE VERIN,CLUB DEPORTIVO,archery,http://www.wikidata.org/entity/Q108429,,ANTONIO FDEZ. PEREZ S/N,ANTONIO FDEZ. PEREZ,,32,Ourense,http://www.wikidata.org/entity/Q95038,32085,Verín,http://www.wikidata.org/entity/Q176504,680355822,,,2013-09-16
C-11685,,DIRT RIDERS OURENSE,CLUB DEPORTIVO,MOTOCICLISMO,,"MOTO CROSS, ENDURO",SERRA MARTIÑA Nº13 BAIXO,SERRA MARTIÑA,,32,Ourense,http://www.wikidata.org/entity/Q95038,32054,Ourense,http://www.wikidata.org/entity/Q99151,657524691,657524691,,2013-09-12
C-11684,,CLUB ESTACION DE SERVICIO GUNTIN,CLUB DEPORTIVO,futsal,http://www.wikidata.org/entity/Q171401,,"LG. MERLÁN, 4",LG. MERLÁN,,27,Lugo Province,http://www.wikidata.org/entity/Q95027,27040,Palas de Rei,http://www.wikidata.org/entity/Q842216,669302442,,,2013-09-11
C-11683,,HE´ENALU SURF CLUB,CLUB DEPORTIVO,surfing,http://www.wikidata.org/entity/Q159992,"BODY BOARD, LONGBOARD","R/ MATADERO, Nº 68-6º E",R/ MATADERO,,15,A Coruña Province,http://www.wikidata.org/entity/Q82119,15030,A Coruña,http://www.wikidata.org/entity/Q8757,607809092,,,2013-09-11
C-11682,,ASOCIACION DEPORTIVA Y CULTURAL MARQUESADO DE SARRIA FÚTBOL SALA FEMENINO,CLUB DEPORTIVO,futsal,http://www.wikidata.org/entity/Q171401,,"RÚA MAIOR, 94",RÚA MAIOR,,27,Lugo Province,http://www.wikidata.org/entity/Q95027,27057,Sarria,http://www.wikidata.org/entity/Q174833,668862468,,,2013-09-10
C-11681,,CLUB DE PADEL PADEL´ANTE,CLUB DEPORTIVO,padel,http://www.wikidata.org/entity/Q1582389,,"RÚA DOUTOR CASARES, 207/209",RÚA DOUTOR CASARES,,27,Lugo Province,http://www.wikidata.org/entity/Q95027,27031,Monforte de Lemos,http://www.wikidata.org/entity/Q818341,649111024,,,2013-09-09
C-11680,G27423359,ASOCIACIÓN DEPORTIVA CULTURAL DESCUBRINDO LUGO,CLUB DEPORTIVO,association football,http://www.wikidata.org/entity/Q2736,,RUA MANUEL BECERRA 1 3B,RUA MANUEL BECERRA,27003,27,Lugo Province,http://www.wikidata.org/entity/Q95027,27028,Lugo,http://www.wikidata.org/entity/Q11125,696406519,696406519,,2013-09-09
,,,,handball,http://www.wikidata.org/entity/Q8418,,,,,,,,,,,,,,
C-11679,G32443657,MARATÓN NATEX BARBADAS,CLUB DEPORTIVO,athletics,http://www.wikidata.org/entity/Q542,,"PASEO DOS AMIEIROS, 7-3º",PASEO DOS AMIEIROS,,32,Ourense,http://www.wikidata.org/entity/Q95038,32008,Barbadás,http://www.wikidata.org/entity/Q1627578,620626302,620626302,,2013-09-09
C-11676,,CLUB MAIS MOTOR,CLUB DEPORTIVO,auto racing,http://www.wikidata.org/entity/Q5386,,R/ CALAS S/N,R/ CALAS,,15,A Coruña Province,http://www.wikidata.org/entity/Q82119,15019,Carballo,http://www.wikidata.org/entity/Q166137,696668846,,,2013-09-04
C-11675,,CLUB VOLEIBOL HERCULES,CLUB DEPORTIVO,VOLEIBOL,http://www.wikidata.org/entity/Q1734,,"NUESTRA SEÑORA DE LA LUZ, 13 4º D",NUESTRA SEÑORA DE LA LUZ,,15,A Coruña Province,http://www.wikidata.org/entity/Q82119,15030,A Coruña,http://www.wikidata.org/entity/Q8757,657927806,,,2013-09-03
C-11674,,CLUB PONTE DA VIA,CLUB DEPORTIVO,futsal,http://www.wikidata.org/entity/Q171401,,"RÚA XOANA LA LOCA, 27-4º D",RÚA XOANA LA LOCA,,27,Lugo Province,http://www.wikidata.org/entity/Q95027,27028,Lugo,http://www.wikidata.org/entity/Q11125,982218737,982218737,,2013-09-03
C-11670,,A.G.S. 11,CLUB DEPORTIVO,futsal,http://www.wikidata.org/entity/Q171401,,"BARROCANES, BL 12 BJ C",BARROCANES,,32,Ourense,http://www.wikidata.org/entity/Q95038,32054,Ourense,http://www.wikidata.org/entity/Q99151,635940422,635940422,,2013-08-29
C-11668,,CAFE BAR LUVI F.S.,CLUB DEPORTIVO,futsal,http://www.wikidata.org/entity/Q171401,,"JESUS POUSA RODRIGUEZ, 3",JESUS POUSA RODRIGUEZ,,32,Ourense,http://www.wikidata.org/entity/Q95038,32054,Ourense,http://www.wikidata.org/entity/Q99151,605773303,605773303,,2013-08-28
C-11667,,IRIXO F.S.,CLUB DEPORTIVO,futsal,http://www.wikidata.org/entity/Q171401,,"PEDRIÑA, 13",PEDRIÑA,,32,Ourense,http://www.wikidata.org/entity/Q95038,32035,O Irixo,http://www.wikidata.org/entity/Q663077,605993997,605993997,,2013-08-28
C-11665,,ASOCIACIÓN DEPORTIVA PONTEPADEL,CLUB DEPORTIVO,padel,http://www.wikidata.org/entity/Q1582389,,"RÚA CONSTITUCIÓN, 16-1º",RÚA CONSTITUCIÓN,,36,Pontevedra Province,http://www.wikidata.org/entity/Q95086,36042,Ponteareas,http://www.wikidata.org/entity/Q617119,986182242,,,2013-08-16
,,,,DEPORTE XERAL,,,,,,,,,,,,,,,
C-11623,,ESCUELA FÚTBOL SALA SALNÉS,CLUB DEPORTIVO,futsal,http://www.wikidata.org/entity/Q171401,,"CAMIÑO DO FORO, 1 - A TORRE",CAMIÑO DO FORO,,36,Pontevedra Province,http://www.wikidata.org/entity/Q95086,36060,Vilagarcía de Arousa,http://www.wikidata.org/entity/Q1442637,615584633,,,2013-07-01
C-11483,,RILOURO F.C.,CLUB DEPORTIVO,association football,http://www.wikidata.org/entity/Q2736,,"TRAVESÍA FOXO, 2-2º M",TRAVESÍA FOXO,,36,Pontevedra Province,http://www.wikidata.org/entity/Q95086,36055,Tui,http://www.wikidata.org/entity/Q824122,690000801,,,2013-01-16
C-11663,,RUNGALICIA.COM,CLUB DEPORTIVO,competitive swimming,http://www.wikidata.org/entity/Q31920,"TRÍATLON, SENDEIRISMO / ANDAINAS, ACTV. DE TEMPO LIBRE","JUAN MANUEL PINTOS (PAVILLÓN MUNICIPAL DE DEPORTES, OF. 4) S/N",JUAN MANUEL PINTOS (PAVILLÓN MUNICIPAL DE DEPORTES,,36,Pontevedra Province,http://www.wikidata.org/entity/Q95086,36038,Pontevedra,http://www.wikidata.org/entity/Q12411,649681503,,,2013-08-13
,,,,association football,http://www.wikidata.org/entity/Q2736,,,,,,,,,,,,,,
,,,,handball,http://www.wikidata.org/entity/Q8418,,,,,,,,,,,,,,
,,,,basketball,http://www.wikidata.org/entity/Q5372,,,,,,,,,,,,,,
,,,,athletics,http://www.wikidata.org/entity/Q542,,,,,,,,,,,,,,
,,,,DEPORTE XERAL,,,,,,,,,,,,,,,
C-01081,,VESPA C. VIGO,CLUB DEPORTIVO,MOTOCICLISMO,,,"RÚA CONDE DE TORRECEDEIRA, 18, PORTA 12",RÚA CONDE DE TORRECEDEIRA,,36,Pontevedra Province,http://www.wikidata.org/entity/Q95086,36057,Vigo,http://www.wikidata.org/entity/Q8745,986.437411,,,1987-04-02
C-08761,G36974079,PEÑA MOTEROS VAL MIÑOR,CLUB DEPORTIVO,MOTOCICLISMO,,,C/ALFEREZ BARREIRO Nº 12 - BAIXO,C/ALFEREZ BARREIRO,,36,Pontevedra Province,http://www.wikidata.org/entity/Q95086,36003,Baiona,http://www.wikidata.org/entity/Q748867,986357302,,,2005-12-26
F-00691,G32023665,FEDERACIÓN GALEGA DE DEPORTES DE INVERNO,FEDERACIÓN DEPORTIVA GALEGO,DEPORTES DE INVERNO,,,RUA NORIEGA VARELA 12 BAIXOnull,RUA NORIEGA VARELA,32004,32,Ourense,http://www.wikidata.org/entity/Q95038,32054,Ourense,http://www.wikidata.org/entity/Q99151,988228591,667328028,www.fgdi.es,1985-11-25
C-11653,G27448430,CLUB ATLETISMO CASTROVERDE,CLUB DEPORTIVO,athletics,http://www.wikidata.org/entity/Q542,,"LG. REBORDAOS, 26",LG. REBORDAOS,,27,Lugo Province,http://www.wikidata.org/entity/Q95027,27011,Castroverde,http://www.wikidata.org/entity/Q1368794,607459396,982312309,,2013-07-30
C-11652,,ELLAEL SPORTS CLUB,CLUB DEPORTIVO,VOLEIBOL,http://www.wikidata.org/entity/Q1734,,"RÚA POLICARPO SANZ, 1-DUPLEX 611",RÚA POLICARPO SANZ,,36,Pontevedra Province,http://www.wikidata.org/entity/Q95086,36057,Vigo,http://www.wikidata.org/entity/Q8745,986484802,986484802,,2013-07-24
C-10358,,CLUB DE ARTES MARCIAIS E DEPORTES DE COMBATE,CLUB DEPORTIVO,JUDO E D.A.,,"JIU-JITSU, MUAI THAI","RÚA ARZOBISPO GELMÍREZ, 25-5ºB",RÚA ARZOBISPO GELMÍREZ,,36,Pontevedra Province,http://www.wikidata.org/entity/Q95086,36060,Vilagarcía de Arousa,http://www.wikidata.org/entity/Q1442637,645052226,,,2010-01-28
C-11650,,NORTHZONE,CLUB DEPORTIVO,CICLISMO,,,"RÚA FARRAPEIRA, 12 A",RÚA FARRAPEIRA,,36,Pontevedra Province,http://www.wikidata.org/entity/Q95086,36049,Salceda de Caselas,http://www.wikidata.org/entity/Q1629594,686665467,,,2013-07-23
C-11648,,CLUB DEPORTIVO AUTÉNTICO,CLUB DEPORTIVO,association football,http://www.wikidata.org/entity/Q2736,,"R/ ADELAIDA MURO, Nº 36 PISO 2º",R/ ADELAIDA MURO,,15,A Coruña Province,http://www.wikidata.org/entity/Q82119,15030,A Coruña,http://www.wikidata.org/entity/Q8757,981150168,981150168,,2013-07-23
C-11647,G27793348,BAILAVIGO,CLUB DEPORTIVO,dancesport,http://www.wikidata.org/entity/Q738622,,"TOMÁS A. ALONSO, 88",TOMÁS A. ALONSO,,36,Pontevedra Province,http://www.wikidata.org/entity/Q95086,36057,Vigo,http://www.wikidata.org/entity/Q8745,617787684,,,2013-07-19
C-11646,,XIMNASIA RITMICA MIÑO,CLUB DEPORTIVO,gymnastics,http://www.wikidata.org/entity/Q43450,,BAÑOBRE. Nº 86A,BAÑOBRE.,,15,A Coruña Province,http://www.wikidata.org/entity/Q82119,15048,Miño,http://www.wikidata.org/entity/Q1616112,981782975,981782975,,2013-07-19
C-08490,,VICUS C.D.,CLUB DEPORTIVO,gymnastics,http://www.wikidata.org/entity/Q43450,"XIMNASIA CORRECTIVA, WUSHU","RÚA PALENCIA, 12 - 1º",RÚA PALENCIA,,36,Pontevedra Province,http://www.wikidata.org/entity/Q95086,36057,Vigo,http://www.wikidata.org/entity/Q8745,652697532,986278304,,2005-05-09
,,,,JUDO E D.A.,,,,,,,,,,,,,,,
C-11645,,CLUB DE BAILE RITMO DE AROUSA,CLUB DEPORTIVO,dancesport,http://www.wikidata.org/entity/Q738622,,"RÚA MONTE REVOLTA, 39",RÚA MONTE REVOLTA,,36,Pontevedra Province,http://www.wikidata.org/entity/Q95086,36901,A Illa de Arousa,http://www.wikidata.org/entity/Q300446,625471363,,,2013-07-18
C-08149,,CLUB DEPORTIVO SARSFIELD,CLUB DEPORTIVO,association football,http://www.wikidata.org/entity/Q2736,,"FERNANDO MACIAS, Nº 3-5,10-C",FERNANDO MACIAS,,15,A Coruña Province,http://www.wikidata.org/entity/Q82119,15030,A Coruña,http://www.wikidata.org/entity/Q8757,660662427,605044659,,2004-06-08
C-11643,,CAFETERIA LUAR F.S.,CLUB DEPORTIVO,futsal,http://www.wikidata.org/entity/Q171401,DARDOS,"RÚA DOS AMIEIROS, 1 - BAIXO",RÚA DOS AMIEIROS,,36,Pontevedra Province,http://www.wikidata.org/entity/Q95086,36042,Ponteareas,http://www.wikidata.org/entity/Q617119,986641001,986641001,,2013-07-17
C-11642,,GRUPO BÁDMINTON RÍAS BAIXAS,CLUB DEPORTIVO,competitive swimming,http://www.wikidata.org/entity/Q31920,,"RÚA CASTELAO, 37",RÚA CASTELAO,,36,Pontevedra Province,http://www.wikidata.org/entity/Q95086,36050,Salvaterra de Miño,http://www.wikidata.org/entity/Q1629539,609927471,,,2013-07-17
,,,,association football,http://www.wikidata.org/entity/Q2736,,,,,,,,,,,,,,
,,,,handball,http://www.wikidata.org/entity/Q8418,,,,,,,,,,,,,,
,,,,basketball,http://www.wikidata.org/entity/Q5372,,,,,,,,,,,,,,
,,,,badminton,http://www.wikidata.org/entity/Q7291,,,,,,,,,,,,,,
C-03761,,S. DE CAZA COTO DA SERRA,CLUB DEPORTIVO,CAZA,,,SEXO Nº 9. CASA LIÑEIRA,SEXO,,36,Pontevedra Province,http://www.wikidata.org/entity/Q95086,36020,Agolada,http://www.wikidata.org/entity/Q395225,660327643,,,1993-01-13
C-11636,,ASOCIACIÓN ESTRADENSE ARTES MARCIAIS,CLUB DEPORTIVO,boxing,http://www.wikidata.org/entity/Q32112,,"GUIMAREI-TORREVELLA, 16",GUIMAREI-TORREVELLA,,36,Pontevedra Province,http://www.wikidata.org/entity/Q95086,36017,A Estrada,http://www.wikidata.org/entity/Q1621191,668891554,,,2013-07-10
C-11632,,CLUB TAIKIC ARTES MARCIALES,CLUB DEPORTIVO,taekwondo,http://www.wikidata.org/entity/Q36389,"TATAMI SPORT LIGHTCONTACT, RING SPORT FULLCONTACT, KICKBOXING, MMA (ARTES MARCIAIS MIXTAS)","AVD. DE LUGO, 79",AVD. DE LUGO,,36,Pontevedra Province,http://www.wikidata.org/entity/Q95086,36008,Cangas,http://www.wikidata.org/entity/Q1628188,986301770,986301770,,2013-07-08
,,,,DEPORTE XERAL,,,,,,,,,,,,,,,
C-11631,,AGRUPACION DEPORTIVA VETERANOS DE CASTRO,CLUB DEPORTIVO,association football,http://www.wikidata.org/entity/Q2736,,"AVDA. TERRA CHÁ, 101",AVDA. TERRA CHÁ,,27,Lugo Province,http://www.wikidata.org/entity/Q95027,27010,Castro de Rei,http://www.wikidata.org/entity/Q1368876,618122248,,,2013-07-05
C-11630,,CLUB PUNTEIROLO,CLUB DEPORTIVO,futsal,http://www.wikidata.org/entity/Q171401,,"R/ RAMÓN Y CAJAL, 40, 12 IZDA.",R/ RAMÓN Y CAJAL,,15,A Coruña Province,http://www.wikidata.org/entity/Q82119,15030,A Coruña,http://www.wikidata.org/entity/Q8757,661002718,,,2013-07-05
,,,,association football,http://www.wikidata.org/entity/Q2736,,,,,,,,,,,,,,
C-11629,,WETSPORTS CLUB,CLUB DEPORTIVO,surfing,http://www.wikidata.org/entity/Q159992,"BODY BOARD, VELA LIXEIRA INDIVIDUAL, WINDSURF, LONGBOARD","RÚA SANTA MARTA, 17 - SABARÍS",RÚA SANTA MARTA,,36,Pontevedra Province,http://www.wikidata.org/entity/Q95086,36003,Baiona,http://www.wikidata.org/entity/Q748867,615135200,,,2013-07-04
,,,,DEPORTE XERAL,,,,,,,,,,,,,,,
C-00775,G15228208,SOCIEDADE DEPORTIVA DE CAZA E PESCA RÍO ISO,CLUB DEPORTIVO,CAZA,,,"LG. CRUCE DE BASCUAS, RENDAL",LG. CRUCE DE BASCUAS,,15,A Coruña Province,http://www.wikidata.org/entity/Q82119,15006,Arzúa,http://www.wikidata.org/entity/Q651676,609842472,,,1986-03-11
C-05890,G15678063,C.D. SEGURIDADE GALEGA,CLUB DEPORTIVO,DEPORTE XERAL,,,"RUA AZAHAR, Nº 48 PORTAL 2 4º DEREITA",RUA AZAHAR,15008,15,A Coruña Province,http://www.wikidata.org/entity/Q82119,15030,A Coruña,http://www.wikidata.org/entity/Q8757,617291525,981622106,,1998-07-22
C-11625,,GRUPO DEPORTIVO 10,CLUB DEPORTIVO,CICLISMO,,,"ANTONIO PALACIOS, 145, P6-3º B",ANTONIO PALACIOS,,36,Pontevedra Province,http://www.wikidata.org/entity/Q95086,36039,O Porriño,http://www.wikidata.org/entity/Q1616392,639820477,,,2013-07-02
C-11624,,TRABADA FUTBOL CLUB,CLUB DEPORTIVO,association football,http://www.wikidata.org/entity/Q2736,,RUA  DO CONCELLO 30,RUA  DO CONCELLO,27765,27,Lugo Province,http://www.wikidata.org/entity/Q95027,27061,Trabada,http://www.wikidata.org/entity/Q1447468,677345873,,,2013-07-01
C-11622,,FUTSAL CORUÑA,CLUB DEPORTIVO,futsal,http://www.wikidata.org/entity/Q171401,,"R/ COMERCIO, Nº 18",R/ COMERCIO,,15,A Coruña Province,http://www.wikidata.org/entity/Q82119,15030,A Coruña,http://www.wikidata.org/entity/Q8757,657752857,,,2013-07-01
C-11620,,ITF FISTERRA,CLUB DEPORTIVO,boxing,http://www.wikidata.org/entity/Q32112,KICKBOXING,"R/ ESCASELAS, Nº 90",R/ ESCASELAS,,15,A Coruña Province,http://www.wikidata.org/entity/Q82119,15037,Fisterra,http://www.wikidata.org/entity/Q732090,600210358,,,2013-07-01
C-11619,,LAST BIKER BOY,CLUB DEPORTIVO,MOTOCICLISMO,,,"RÚA SEIXO, 95 - BEADE",RÚA SEIXO,,36,Pontevedra Province,http://www.wikidata.org/entity/Q95086,36057,Vigo,http://www.wikidata.org/entity/Q8745,986482304,986482304,,2013-06-28
C-07533,G27228899,SOCIEDADE DEPORTIVA DE CAZADORES O PEREIRO,CLUB DEPORTIVO,CAZA,,,ARNELA 1,ARNELA,27775,27,Lugo Province,http://www.wikidata.org/entity/Q95027,27002,Alfoz,http://www.wikidata.org/entity/Q1633648,982169177,982169177,,2002-09-25
C-06930,G27276948,ASOCIACIÓN DEPORTIVA DE CAZADORES POZO DOS MOUROS,CLUB DEPORTIVO,CAZA,,,"ESTRADA DE SANTIAGO 19,2º",ESTRADA DE SANTIAGO,,27,Lugo Province,http://www.wikidata.org/entity/Q95027,27023,Guntín,http://www.wikidata.org/entity/Q1605449,670761586,,,2001-03-08
C-07614,G27122571,SOCIEDADE DEPORTIVA DE CAZADORES A PONTENOVA,CLUB DEPORTIVO,CAZA,,,"LIÑEIRAS, 21",LIÑEIRAS,,27,Lugo Province,http://www.wikidata.org/entity/Q95027,27048,A Pontenova,http://www.wikidata.org/entity/Q1465219,982135315,982135315,,2002-12-10
C-06799,G27140680,"SOCIEDADE DEPORTIVA DE CAZADORES ""RIBAS DO SIL""",CLUB DEPORTIVO,CAZA,,,"VILLARDOMATO, 2",VILLARDOMATO,,27,Lugo Province,http://www.wikidata.org/entity/Q95027,27052,Ribas de Sil,http://www.wikidata.org/entity/Q387385,690152120,982155910,,2000-11-13
C-11613,G94084977,CLUB DEPORTIVO CABALAR SAN VICENTE DE BARRANTES,CLUB DEPORTIVO,equestrian sport,http://www.wikidata.org/entity/Q902378,,"BARRIO CRISTELOS, 95-LG. BARRANTES",BARRIO CRISTELOS,,36,Pontevedra Province,http://www.wikidata.org/entity/Q95086,36054,Tomiño,http://www.wikidata.org/entity/Q1628263,696482288,,,2013-06-21
C-11324,,RODEIRO F.S.,CLUB DEPORTIVO,futsal,http://www.wikidata.org/entity/Q171401,,"CTA. XERAL, 6-2º",CTA. XERAL,,36,Pontevedra Province,http://www.wikidata.org/entity/Q95086,36047,Rodeiro,http://www.wikidata.org/entity/Q1627583,652202082,,,2012-09-03
C-06990,G27143585,SOCIEDADE DEPORTIVA DE CAZADORES BESA,CLUB DEPORTIVO,CAZA,,,"O CASTRO - PAZ, 3",O CASTRO - PAZ,,27,Lugo Province,http://www.wikidata.org/entity/Q95027,27039,Outeiro de Rei,http://www.wikidata.org/entity/Q643709,657518026,,,2001-04-17
C-11277,G27445683,CLUB TENIS DE MESA BURELA,CLUB DEPORTIVO,table tennis,http://www.wikidata.org/entity/Q3930,,"RÚA ROSALÍA DE CASTRO, 77 - PORTAL 2  - PISO 4º A",RÚA ROSALÍA DE CASTRO,,27,Lugo Province,http://www.wikidata.org/entity/Q95027,27902,Burela,http://www.wikidata.org/entity/Q1619456,606513596,,,2012-07-04
C-07986,G27200146,ASOCIACIÓN DE CAZADORES PARAMESES,CLUB DEPORTIVO,CAZA,,,"SAN MAMEDE DA RIBEIRA, 6",SAN MAMEDE DA RIBEIRA,,27,Lugo Province,http://www.wikidata.org/entity/Q95027,27043,O Páramo,http://www.wikidata.org/entity/Q1617334,982157298,982187298,,2003-12-05
C-11607,,PEÑA GETAFENSE NORTE AZULON,CLUB DEPORTIVO,futsal,http://www.wikidata.org/entity/Q171401,,"R/ FORCAREY, Nº 5 BAJO",R/ FORCAREY,,15,A Coruña Province,http://www.wikidata.org/entity/Q82119,15030,A Coruña,http://www.wikidata.org/entity/Q8757,662510008,,,2013-06-14
,,,,association football,http://www.wikidata.org/entity/Q2736,,,,,,,,,,,,,,
C-11606,,CLUB HIPICO RONDEÑO,CLUB DEPORTIVO,canoeing and kayaking,http://www.wikidata.org/entity/Q213934,,"R/ SAN PEDRO DE VEIGUE, 44-C PORT. 6 2º IZDA.",R/ SAN PEDRO DE VEIGUE,,15,A Coruña Province,http://www.wikidata.org/entity/Q82119,15075,Sada,http://www.wikidata.org/entity/Q1616081,629822223,,,2013-06-13
,,,,mountaineering,http://www.wikidata.org/entity/Q36908,,,,,,,,,,,,,,
,,,,equestrian sport,http://www.wikidata.org/entity/Q902378,,,,,,,,,,,,,,
C-04329,,C. DE CAZADORES AS GABEIRAS,CLUB DEPORTIVO,shooting sports,http://www.wikidata.org/entity/Q206989,"PRATO FEDECAT, RECORRIDOS DE CAZA","RÚA PRAZA DA BAHIA, Nº 2-3º A",RÚA PRAZA DA BAHIA,,15,A Coruña Province,http://www.wikidata.org/entity/Q82119,15058,Oleiros,http://www.wikidata.org/entity/Q688611,629079077,,,1994-05-13
,,,,TIRO A VOO,,,,,,,,,,,,,,,
,,,,CAZA,,,,,,,,,,,,,,,
,,,,DEPORTE XERAL,,,,,,,,,,,,,,,
C-04977,,C. MOUNTAIN BIKE ALOIA,CLUB DEPORTIVO,CICLISMO,,,RÚA LAVANDEIRA NÚM. 3,RÚA LAVANDEIRA NÚM.,,36,Pontevedra Province,http://www.wikidata.org/entity/Q95086,36055,Tui,http://www.wikidata.org/entity/Q824122,660682365,,,1996-03-20
C-03847,G27165679,S. DE CAZADORES AMORIN,CLUB DEPORTIVO,CAZA,,,"MONTERO RIOS, 41-5º K",MONTERO RIOS,,27,Lugo Province,http://www.wikidata.org/entity/Q95027,27028,Lugo,http://www.wikidata.org/entity/Q11125,609833448,982240697,,1993-03-31
C-08147,G27254911,SOCIEDADE DE CAZADORES LABRADA E MONTOUTO,CLUB DEPORTIVO,CAZA,,,LUGAR BAO 1,LUGAR BAO,27785,27,Lugo Province,http://www.wikidata.org/entity/Q95027,27019,Foz,http://www.wikidata.org/entity/Q917878,608588055,982508095,,2004-06-07
C-08776,G27338623,SOCIEDADE DEPORTIVA DE CAZADORES A XESTEIRA,CLUB DEPORTIVO,CAZA,,,"TREMEADO, 15",TREMEADO,,27,Lugo Province,http://www.wikidata.org/entity/Q95027,27057,Sarria,http://www.wikidata.org/entity/Q174833,607192475,607192475,,2006-01-13
C-11482,,BOXING CLUB SANIN G.C.R.,CLUB DEPORTIVO,LOITA E D.A.,,,GUAYAQUIL Nº10,GUAYAQUIL,,15,A Coruña Province,http://www.wikidata.org/entity/Q82119,15078,Santiago de Compostela,http://www.wikidata.org/entity/Q14314,679242913,,,2013-01-16
,,,,boxing,http://www.wikidata.org/entity/Q32112,,,,,,,,,,,,,,
C-04463,G15534019,C.E DE CAZADORES VEIRA,CLUB DEPORTIVO,CAZA,,,"HERVES, 18",HERVES,,15,A Coruña Province,http://www.wikidata.org/entity/Q82119,15021,Carral,http://www.wikidata.org/entity/Q601352,981672313,981672313,,1994-10-06
C-11601,,NORDES KITE CLUB,CLUB DEPORTIVO,sailing,http://www.wikidata.org/entity/Q14085739,,"PLAZA GALICIA, Nº 5-1ª B",PLAZA GALICIA,,15,A Coruña Province,http://www.wikidata.org/entity/Q82119,15054,Narón,http://www.wikidata.org/entity/Q1368896,649565873,649565873,,2013-06-03
C-11599,,CLUB DEPORTIVO PADEL E-CLAM,CLUB DEPORTIVO,padel,http://www.wikidata.org/entity/Q1582389,,"R/ DO FORO, Nº 36",R/ DO FORO,,15,A Coruña Province,http://www.wikidata.org/entity/Q82119,15054,Narón,http://www.wikidata.org/entity/Q1368896,,,,2013-05-31
C-00073,,AGRUPACIÓN POLIDEPORTIVA DE CORUXO,CLUB DEPORTIVO,association football,http://www.wikidata.org/entity/Q2736,,EDIFICIO CRACC.- ESTRADA DE CAMPOSANCOS 226,EDIFICIO CRACC.- ESTRADA DE CAMPOSANCOS,,36,Pontevedra Province,http://www.wikidata.org/entity/Q95086,36057,Vigo,http://www.wikidata.org/entity/Q8745,986460425,986460425,,1983-11-28
C-03363,,RASPAS CORCHOS C.,CLUB DEPORTIVO,surfing,http://www.wikidata.org/entity/Q159992,"BODY BOARD, WINDSURF, LONGBOARD, BODYBOARD",RÚA AS BOUZAS Nº 22,RÚA AS BOUZAS,,36,Pontevedra Province,http://www.wikidata.org/entity/Q95086,36022,O Grove,http://www.wikidata.org/entity/Q929161,986853921,986853921,,1991-12-23
,,,,sailing,http://www.wikidata.org/entity/Q14085739,,,,,,,,,,,,,,
,,,,DEPORTE XERAL,,,,,,,,,,,,,,,
C-11595,,AROUSA WATER SPORTS,CLUB DEPORTIVO,water skiing,http://www.wikidata.org/entity/Q472827,"SURF, ACTIVIDADES NAUTICAS","RÚA LA VEIGA, 42 - CORNAZO",RÚA LA VEIGA,,36,Pontevedra Province,http://www.wikidata.org/entity/Q95086,36060,Vilagarcía de Arousa,http://www.wikidata.org/entity/Q1442637,659637677,,,2013-05-29
,,,,DEPORTE XERAL,,,,,,,,,,,,,,,
X-11875,,ASOCIACIÓN GALLEGA DE CETRERÍA Y CONSERVACIÓN DE AVES RAPACES (A.GE.C.C.A.),SECCIÓN DEPORTIVA,CAZA,,CETRARÍA,POMBAL Nº22,POMBAL,,15,A Coruña Province,http://www.wikidata.org/entity/Q82119,15078,Santiago de Compostela,http://www.wikidata.org/entity/Q14314,636015546,,,2014-03-13
C-02780,G32144271,S. DE CAZADORES SACADILLA,CLUB DEPORTIVO,CAZA,,"CAZA MENOR, CAZA MAYOR",A ENCOMENDA S/N,A ENCOMENDA,,32,Ourense,http://www.wikidata.org/entity/Q95038,32063,A Pobra de Trives,http://www.wikidata.org/entity/Q1453218,,659180055,,1990-10-08
C-09848,G32388183,SOCIEDADE DE CAZADORES POISADOIRO,CLUB DEPORTIVO,CAZA,,"CAZA MENOR, CAZA MAYOR","REMUIÑO, 29",REMUIÑO,,32,Ourense,http://www.wikidata.org/entity/Q95038,32003,A Arnoia,http://www.wikidata.org/entity/Q1631832,657280179,657280179,,2008-07-30
